"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","keyword","textStemming"
"12","a chaque fois qu un talent dit son age  florent pagny se marre et dit  ha super    hahaha   thevoice",FALSE,0,NA,2015-02-23 23:34:57,FALSE,NA,"570003911584681984",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MaadxC",0,FALSE,FALSE,NA,NA,"thevoice","a chaqu fois   talent dit  age  florent pagny  marr  dit  ha sup    hahah   thevoic"
"13","rt  gossiproomoff  camille lellouche  c est la fille qui fait des videos sur facebook    thevoice http   t co ndzoqnnxos",FALSE,0,NA,2015-02-23 23:32:28,FALSE,NA,"570003288168345600",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","LucieMalare",107,TRUE,FALSE,NA,NA,"thevoice","rt  gossiproomoff  camill lellouch     fill  fait  videos  facebook    thevoic http    co ndzoqnnxos"
"14","rt  le parisien  vous avez aime  igitofficial dans  thevoice tf1   decouvrez son clip  courir  en exclu   http   t co fxypylv0hk http   t c ",FALSE,0,NA,2015-02-23 23:32:12,FALSE,NA,"570003221223227392",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Albericgauthier",54,TRUE,FALSE,NA,NA,"thevoice","rt   parisien    aim  igitofficial   thevoic tf1   decouvr  clip  cour   exclu   http    co fxypylv0hk http    "
"15","un petit vote   lt 3 http   t co la7rmmdkuv  thevoicefrance  thevoice4  thevoice  webtops fr",FALSE,2,NA,2015-02-23 23:30:59,FALSE,NA,"570002912295854081",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AmeliePiovoso",1,FALSE,FALSE,NA,NA,"thevoice"," pet vot   lt 3 http    co la7rmmdkuv  thevoicefr  thevoice4  thevoic  webtop fr"
"16","cette annee dans  thevoice il me manque un gros coup de c ur a la  caroosavoie mais il en existe qu une        ",FALSE,0,NA,2015-02-23 23:30:12,FALSE,NA,"570002717202120705",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Virgo18o8",0,FALSE,FALSE,NA,NA,"thevoice"," anne   thevoic   manqu  gros coup   ur a   caroosavoi    exist         "
"17","rt  romaindsdz  la reine deneige  thevoice  retirezmoipaint http   t co gpq9qwb70p",FALSE,0,NA,2015-02-23 23:26:57,FALSE,NA,"570001898935349249",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","idknovv",296,TRUE,FALSE,NA,NA,"thevoice","rt  romaindsdz   rein deneig  thevoic  retirezmoipaint http    co gpq9qwb70p"
"18","florent qui dit  c est barbie qui chante sa   barbie c est pas la reine des neige s    euh non florent    oh putain il ma tuer       thevoice",FALSE,1,NA,2015-02-23 23:24:57,FALSE,NA,"570001395300098049",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mleguillarm",0,FALSE,FALSE,NA,NA,"thevoice","florent  dit    barb  chant    barb     rein  neig     euh non florent    oh putain   tu       thevoic"
"19","rt  romaindsdz  la reine deneige  thevoice  retirezmoipaint http   t co gpq9qwb70p",FALSE,0,NA,2015-02-23 23:21:17,FALSE,NA,"570000471932456960",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_AnneQhn",296,TRUE,FALSE,NA,NA,"thevoice","rt  romaindsdz   rein deneig  thevoic  retirezmoipaint http    co gpq9qwb70p"
"20","rt  jeremycharvet  des nouveaux covers arrivent tres vite      tournage  cover  thevoice  thevoice tf1  happylife http   t co mvmdendmxn",FALSE,0,NA,2015-02-23 23:20:58,FALSE,NA,"570000392144220160",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","YohannChopin",3,TRUE,FALSE,NA,NA,"thevoice","rt  jeremycharvet   nouveau cover arrivent tre vit      tournag  cov  thevoic  thevoic tf1  happylif http    co mvmdendmxn"
"21","rt  romaindsdz  la reine deneige  thevoice  retirezmoipaint http   t co gpq9qwb70p",FALSE,0,NA,2015-02-23 23:19:56,FALSE,NA,"570000132802019328",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","celine_fri",296,TRUE,FALSE,NA,NA,"thevoice","rt  romaindsdz   rein deneig  thevoic  retirezmoipaint http    co gpq9qwb70p"
"22","rt  thevoice tf1   thevoice  et voici les 4 equipes au complet   vous etes quelle team    votre talent prefere   http   t co limuucgz3s",FALSE,0,NA,2015-02-23 23:19:37,FALSE,NA,"570000052539793409",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KatiaJohnHayes",134,TRUE,FALSE,NA,NA,"thevoice","rt  thevoic tf1   thevoic   voic  4 equip  complet    ete  team     talent prefer   http    co limuucgz3"
"23","rt  paulochaud  pourquoi twitter regarde  thevoice   http   t co r4mem9oquy",FALSE,0,NA,2015-02-23 23:18:57,FALSE,NA,"569999885556187136",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","capucinement_",524,TRUE,FALSE,NA,NA,"thevoice","rt  paulochaud  pourquoi twitt regard  thevoic   http    co r4mem9oquy"
"24"," thevoice tf1  daliaofficiel  zazieonline  florentpagny  jeiferofficiel  mikasounds je suis team de mika et avec dalia chikh",FALSE,0,"TheVoice_TF1",2015-02-23 23:15:49,FALSE,"569259948292612096","569999095542243328","390670328","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ml2540",0,FALSE,FALSE,NA,NA,"thevoice"," thevoic tf1  daliaofficiel  zazieonlin  florentpagny  jeiferofficiel  mikasound   team  mik   dali chikh"
"25","rt  thevoice tf1   thevoice  la douceur mariee a la puissance  c est  annesilaoff   rt si vous aimez sa version du tube de bonnie tyler htt ",FALSE,0,NA,2015-02-23 23:13:53,FALSE,NA,"569998610609393665",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","__mathildebery",37,TRUE,FALSE,NA,NA,"thevoice","rt  thevoic tf1   thevoic   douceur marie a  puissanc     annesilaoff   rt si  aim  version  tub  bon tyl htt"
"26","rt  bsama   mais olympe personne surclasse son audition a l aveugle pour l instant  thevoice",FALSE,0,NA,2015-02-23 23:12:47,FALSE,NA,"569998332803846144",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","schochergaelle",5,TRUE,FALSE,NA,NA,"thevoice","rt  bsam    olymp person surcl  audit a  aveugl   instant  thevoic"
"27","rt  thevoice tf1   thevoice une equipe de 32 talents  c est possible    zazieonline essaye de negocier  mais pas sur que ca passe  gt  http    ",FALSE,0,NA,2015-02-23 23:11:32,FALSE,NA,"569998019833274368",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","leage18",35,TRUE,FALSE,NA,NA,"thevoice","rt  thevoic tf1   thevoic  equip  32 talent    possibl    zazieonlin essay  negoci      ca pass  gt  http   "
"28","rt  romaindsdz  la reine deneige  thevoice  retirezmoipaint http   t co gpq9qwb70p",FALSE,0,NA,2015-02-23 23:11:01,FALSE,NA,"569997888937451521",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","decalord",296,TRUE,FALSE,NA,NA,"thevoice","rt  romaindsdz   rein deneig  thevoic  retirezmoipaint http    co gpq9qwb70p"
"29","rt  gaellegd   thevoice le programme tele qui donne priorite aux chanteurs de karaoke  qui s est retourne  jennifer et son oreille musicale ",FALSE,0,NA,2015-02-23 23:08:09,FALSE,NA,"569997165961060352",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Claudia_DSA",11,TRUE,FALSE,NA,NA,"thevoice","rt  gaellegd   thevoic  programm tel  don priorit  chanteur  karaok     retourn  jennif   oreil musical"
"30","rt  gaellegd  jennifer qui connait pas la reine des neiges    a quoi jouent ses enfants  avec des trains a dynamo   thevoice",FALSE,0,NA,2015-02-23 23:07:59,FALSE,NA,"569997124924006400",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Claudia_DSA",54,TRUE,FALSE,NA,NA,"thevoice","rt  gaellegd  jennif  con   rein  neig    a quoi jouent  enfant    train a dynamo   thevoic"
"31","rt  gaellegd   ecoutez  c etait vachement bien mais sa manquait d originalite   phrase stock de jennifer  donnez lui d autres fiches  pitie ",FALSE,0,NA,2015-02-23 23:07:39,FALSE,NA,"569997044066201602",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Claudia_DSA",38,TRUE,FALSE,NA,NA,"thevoice","rt  gaellegd   ecout   etait vach bien   manqu  originalit   phras stock  jennif  don   autr fich  pit"
"32","rt  iamquentinbruno   cerisecalixte comme d habitude  tu es super  le dernier jour est tellement difficile    mais tu as gere   thevoice  f ",FALSE,0,NA,2015-02-23 23:07:16,FALSE,NA,"569996946145984512",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cerisecalixte",2,TRUE,FALSE,NA,NA,"thevoice","rt  iamquentinbruno   cerisecalixt comm  habitud    sup   derni jour  tel difficil       ger   thevoic  f"
"33"," xbaebby  ygent official  smtownglobal  jypnation  thevoice tf1 mmmmmmmmmmdr enleve sm stp",FALSE,0,"xbaebby",2015-02-23 23:04:48,FALSE,"569991108559839232","569996323975520258","586628481","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","baddestbusan",0,FALSE,FALSE,NA,NA,"thevoice"," xbaebby  ygent official  smtownglobal  jypnat  thevoic tf1 mmmmmmmmmmdr enlev sm stp"
"34","rt  romaindsdz  la reine deneige  thevoice  retirezmoipaint http   t co gpq9qwb70p",FALSE,0,NA,2015-02-23 23:03:58,FALSE,NA,"569996116810452992",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Paulinelfd",296,TRUE,FALSE,NA,NA,"thevoice","rt  romaindsdz   rein deneig  thevoic  retirezmoipaint http    co gpq9qwb70p"
"35","rt  clegrand8  tres belle prestation de  cerisecalixte a  thevoice sur  tf1 decue qu ils ne se soient pas retournes ",FALSE,0,NA,2015-02-23 23:03:45,FALSE,NA,"569996060862636032",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cerisecalixte",1,TRUE,FALSE,NA,NA,"thevoice","rt  clegrand8  tre bel prestat   cerisecalixt a  thevoic   tf1 decu       retourn"
"36","rt  thevoiceactus  et si une femme gagnait enfin  thevoice  a lire sur  le scan tele   http   t co uibb4wyx9t  manonpalmer  hibatawaji http ",FALSE,0,NA,2015-02-23 23:01:45,FALSE,NA,"569995558884122624",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chou_kari",6,TRUE,FALSE,NA,NA,"thevoice","rt  thevoiceactus   si  femm gagn enfin  thevoic  a lir    scan tel   http    co uibb4wyx9t  manonpalm  hibatawaj http"
"37","rt  zoomgala  je n aime pas  thevoice mais  cerisecalixte a une sacree voix et j espere qu un jour elle sortira un album  en tout cas bravo ",FALSE,0,NA,2015-02-23 23:00:56,FALSE,NA,"569995350716633088",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cerisecalixte",1,TRUE,FALSE,NA,NA,"thevoice","rt  zoomgal    aim   thevoic   cerisecalixt a  sacre voix   esper   jour  sort  album   tout cas bravo"
"38","rt  romaindsdz  la reine deneige  thevoice  retirezmoipaint http   t co gpq9qwb70p",FALSE,0,NA,2015-02-23 23:00:50,FALSE,NA,"569995325219450880",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PeterBescherell",296,TRUE,FALSE,NA,NA,"thevoice","rt  romaindsdz   rein deneig  thevoic  retirezmoipaint http    co gpq9qwb70p"
"39"," prexos89  thevoice tf1 merci beaucoup    ",FALSE,0,"prexos89",2015-02-23 23:00:15,FALSE,"569249103017873408","569995180151078912","357551934","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cerisecalixte",0,FALSE,FALSE,NA,NA,"thevoice"," prexos89  thevoic tf1 merc beaucoup   "
"40","rt  romaindsdz  la reine deneige  thevoice  retirezmoipaint http   t co gpq9qwb70p",FALSE,0,NA,2015-02-23 22:59:53,FALSE,NA,"569995086248992768",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Melodiane",296,TRUE,FALSE,NA,NA,"thevoice","rt  romaindsdz   rein deneig  thevoic  retirezmoipaint http    co gpq9qwb70p"
"41","rt  tof beaugrand  enfin la semaine prochaine florent mika jenifer et zazie vont changer de vetement     et peutetre de culotte  thevoice",FALSE,0,NA,2015-02-23 22:57:54,FALSE,NA,"569994586698981376",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","david_sillet",197,TRUE,FALSE,NA,NA,"thevoice","rt  tof beaugrand  enfin  semain prochain florent mik jenif  zaz vont chang  vet      peutetr  culott  thevoic"
"42","rt  thevoice tf1   thevoice  et voici les 4 equipes au complet   vous etes quelle team    votre talent prefere   http   t co limuucgz3s",FALSE,0,NA,2015-02-23 22:57:29,FALSE,NA,"569994482936127488",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mouadbenh_123",134,TRUE,FALSE,NA,NA,"thevoice","rt  thevoic tf1   thevoic   voic  4 equip  complet    ete  team     talent prefer   http    co limuucgz3"
"43","rt  romaindsdz  la reine deneige  thevoice  retirezmoipaint http   t co gpq9qwb70p",FALSE,0,NA,2015-02-23 22:57:28,FALSE,NA,"569994480214003713",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TitRC",296,TRUE,FALSE,NA,NA,"thevoice","rt  romaindsdz   rein deneig  thevoic  retirezmoipaint http    co gpq9qwb70p"
"44","rt  romaindsdz  la reine deneige  thevoice  retirezmoipaint http   t co gpq9qwb70p",FALSE,0,NA,2015-02-23 22:56:01,FALSE,NA,"569994112935579649",NA,"<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for Android Tablets</a>","loucatezate",296,TRUE,FALSE,NA,NA,"thevoice","rt  romaindsdz   rein deneig  thevoic  retirezmoipaint http    co gpq9qwb70p"
"45","rt  lawofficiel  mes ptit loups   retrouvez moi en concert a l etage a paris le 11 mars a 20h    thevoice tf1  nikosaliagas  thevoice http  ",FALSE,0,NA,2015-02-23 22:55:50,FALSE,NA,"569994067213455360",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","juliettesourire",3,TRUE,FALSE,NA,NA,"thevoice","rt  lawofficiel   ptit loup   retrouv   concert a  etag a paris  11 mar a 20h    thevoic tf1  nikosaliag  thevoic http "
"46","rt  romaindsdz  la reine deneige  thevoice  retirezmoipaint http   t co gpq9qwb70p",FALSE,0,NA,2015-02-23 22:54:18,FALSE,NA,"569993682545479680",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Saye_33",296,TRUE,FALSE,NA,NA,"thevoice","rt  romaindsdz   rein deneig  thevoic  retirezmoipaint http    co gpq9qwb70p"
"47","rt  romaindsdz  la reine deneige  thevoice  retirezmoipaint http   t co gpq9qwb70p",FALSE,0,NA,2015-02-23 22:54:03,FALSE,NA,"569993620201332736",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PafPastek",296,TRUE,FALSE,NA,NA,"thevoice","rt  romaindsdz   rein deneig  thevoic  retirezmoipaint http    co gpq9qwb70p"
"48","les gens qui fument juste pour etre  cool   lt  lt  lt   tpmp  onsefolowlelundisanspression  tuesmonfils  rihannadiva  teaminsomniaque  thevoice",FALSE,0,NA,2015-02-23 22:50:36,FALSE,NA,"569992749753237504",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","woodeve",0,FALSE,FALSE,NA,NA,"thevoice"," gen  fument just  etre  cool   lt  lt  lt   tpmp  onsefolowlelundisanspress  tuesmonfil  rihannadiv  teaminsomniaqu  thevoic"
"49","rt  tof beaugrand  enfin la semaine prochaine florent mika jenifer et zazie vont changer de vetement     et peutetre de culotte  thevoice",FALSE,0,NA,2015-02-23 22:50:22,FALSE,NA,"569992691049734145",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MonsieurTapin",197,TRUE,FALSE,NA,NA,"thevoice","rt  tof beaugrand  enfin  semain prochain florent mik jenif  zaz vont chang  vet      peutetr  culott  thevoic"
"50","rt  thevoice tf1  exclu  thevoice  tom music voice reprend   feeling good   de nina simone  rt si vous aimez sa voix rauque   http   t co u ",FALSE,0,NA,2015-02-23 22:47:22,FALSE,NA,"569991936481894400",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MallauryDurey",37,TRUE,FALSE,NA,NA,"thevoice","rt  thevoic tf1  exclu  thevoic  tom music voic reprend   feeling good    nin simon  rt si  aim  voix rauqu   http    co u"
"51","  baddestbusan  fallin   jugez pas ma tete au debut ptddr  https   t co mijstljlfs   ygent official  smtownglobal  jypnation  thevoice tf1",FALSE,0,"baddestbusan",2015-02-23 22:44:04,FALSE,"569894087341547520","569991108559839232","567220463","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","xbaebby",0,FALSE,FALSE,NA,NA,"thevoice","  baddestbusan  fallin   jug   tet  debut ptddr  http    co mijstljlf   ygent official  smtownglobal  jypnat  thevoic tf1"
"52","rt  tof beaugrand   thevoice quand je pense qu il ya la meuf de groupama qui chante la     cerise",FALSE,0,NA,2015-02-23 22:41:19,FALSE,NA,"569990416214450177",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","backspindragon",95,TRUE,FALSE,NA,NA,"thevoice","rt  tof beaugrand   thevoic quand  pens   ya  meuf  groupam  chant      ceris"
"53","rt  thevoice tf1   thevoice  et voici les 4 equipes au complet   vous etes quelle team    votre talent prefere   http   t co limuucgz3s",FALSE,0,NA,2015-02-23 22:40:07,FALSE,NA,"569990114908225536",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","manonchalence_",134,TRUE,FALSE,NA,NA,"thevoice","rt  thevoic tf1   thevoic   voic  4 equip  complet    ete  team     talent prefer   http    co limuucgz3"
"54","rt  thevoice tf1   thevoice  et voici les 4 equipes au complet   vous etes quelle team    votre talent prefere   http   t co limuucgz3s",FALSE,0,NA,2015-02-23 22:39:17,FALSE,NA,"569989903276216320",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CapucineMiranda",134,TRUE,FALSE,NA,NA,"thevoice","rt  thevoic tf1   thevoic   voic  4 equip  complet    ete  team     talent prefer   http    co limuucgz3"
"55","rt  thevoice tf1   thevoice  et voici les 4 equipes au complet   vous etes quelle team    votre talent prefere   http   t co limuucgz3s",FALSE,0,NA,2015-02-23 22:38:58,FALSE,NA,"569989822162599936",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","EstelleMaz_",134,TRUE,FALSE,NA,NA,"thevoice","rt  thevoic tf1   thevoic   voic  4 equip  complet    ete  team     talent prefer   http    co limuucgz3"
"56","rt  le parisien  vous avez aime  igitofficial dans  thevoice tf1   decouvrez son clip  courir  en exclu   http   t co fxypylv0hk http   t c ",FALSE,0,NA,2015-02-23 22:37:46,FALSE,NA,"569989522638934016",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CandyJoke",54,TRUE,FALSE,NA,NA,"thevoice","rt   parisien    aim  igitofficial   thevoic tf1   decouvr  clip  cour   exclu   http    co fxypylv0hk http    "
"57","rt  thevoice tf1   thevoice  et voici les 4 equipes au complet   vous etes quelle team    votre talent prefere   http   t co limuucgz3s",FALSE,0,NA,2015-02-23 22:37:27,FALSE,NA,"569989443937042433",NA,"<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for Android Tablets</a>","sounna310",134,TRUE,FALSE,NA,NA,"thevoice","rt  thevoic tf1   thevoic   voic  4 equip  complet    ete  team     talent prefer   http    co limuucgz3"
"58","rt  thevoice tf1   thevoice une equipe de 32 talents  c est possible    zazieonline essaye de negocier  mais pas sur que ca passe  gt  http    ",FALSE,0,NA,2015-02-23 22:36:23,FALSE,NA,"569989174876622848",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","JanyRed7",35,TRUE,FALSE,NA,NA,"thevoice","rt  thevoic tf1   thevoic  equip  32 talent    possibl    zazieonlin essay  negoci      ca pass  gt  http   "
"59","rt  capitolfr  a revoir   le passage de  maximilienph dans  thevoice tf1  tf1 samedi dernier    http   t co zc5k5qswyj   http   t co eil5iw ",FALSE,0,NA,2015-02-23 22:36:17,FALSE,NA,"569989147236151296",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HasnaGarouMax",37,TRUE,FALSE,NA,NA,"thevoice","rt  capitolfr  a revoir    passag   maximilienph   thevoic tf1  tf1 samed derni    http    co zc5k5qswyj   http    co eil5iw"
"60","rt  lawofficiel  mes ptit loups   retrouvez moi en concert a l etage a paris le 11 mars a 20h    thevoice tf1  nikosaliagas  thevoice http  ",FALSE,0,NA,2015-02-23 22:35:57,FALSE,NA,"569989065803739136",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LauraBnchrf",3,TRUE,FALSE,NA,NA,"thevoice","rt  lawofficiel   ptit loup   retrouv   concert a  etag a paris  11 mar a 20h    thevoic tf1  nikosaliag  thevoic http "
"61"," lawofficiel  thevoice tf1  nikosaliagas j espere pouvoir venir       ",FALSE,0,"LawOfficiel",2015-02-23 22:35:54,FALSE,"569988278897807361","569989052147101696","2970554116","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LauraBnchrf",0,FALSE,FALSE,NA,NA,"thevoice"," lawofficiel  thevoic tf1  nikosaliag  esper pouvoir ven      "
